question,received_answer,expected_answer,tema,flag_original,flag_synthetic,flag_typo_injected,flag_informal,latency,type,score,tool
Quais são os métodos para descobrir as vacinas recomendadas para nós?,"Agradeço pelo seu contato! Se precisar de mais informações sobre vacinação, o Programa Nacional de Imunizações ou o Programa Farmácia Popular, estarei sempre à disposição para ajudar. Conte comigo sempre que precisar!","Você pode verificar o Cartão de Vacinas ou consultar o Calendário Nacional de Vacinação, que é o documento oficial do Ministério da Saúde com as vacinas indicadas para cada idade.
Para mais informações, procure a equipe da sala de vacina de uma unidade de saúde do SUS mais próxima, no link <https://www.gov.br/saude/pt-br/vacinacao>.",Informações Gerais,0,1,0,0,5.63,factual_correctness(mode=f1),0.24,ragas
Quais são os métodos utilizados pelo governo p comunicar o início de novas vacinações?,"O Ministério da Saúde utiliza diferentes métodos para comunicar o início de novas vacinações, como:

Veiculação de informações em canais oficiais de TV e rádio
Publicações em redes sociais do Ministério da Saúde
Atualizações no portal gov.br/saude
Notificações proativas por WhatsApp para a população

Essas ações garantem que a população fique informada sobre prazos, públicos-alvo e detalhes das campanhas de vacinação.

Se quiser saber mais sobre como acompanhar essas campanhas ou sobre o Programa Nacional de Imunizações, posso ajudar! Tem interesse em algum canal específico ou gostaria de saber sobre outra vacina?","O Ministério da Saúde utiliza canais oficiais como TV, rádio, redes sociais, o portal gov.br e notificações proativas via WhatsApp para informar sobre prazos e públicos das campanhas.Mais informações no link <https://www.gov.br/saude/pt-br/vacinacao>.",Informações Gerais,0,1,0,0,16.36,factual_correctness(mode=f1),0.8,ragas
Quais são os métodos utilizados pelo governo para comunicar o início de novas vacinações?,"O Ministério da Saúde utiliza diferentes métodos para comunicar o início de novas vacinações, incluindo:

Veiculação de informações em canais oficiais de TV e rádio
Publicações em redes sociais do próprio Ministério da Saúde
Atualizações no portal oficial gov.br
Notificações proativas enviadas via WhatsApp para a população

Essas ações garantem que a população fique informada sobre os prazos e os públicos-alvo das campanhas de vacinação.

Se quiser saber mais detalhes sobre algum desses métodos ou sobre o Programa Nacional de Imunizações, posso ajudar!","O Ministério da Saúde utiliza canais oficiais como TV, rádio, redes sociais, o portal gov.br e notificações proativas via WhatsApp para informar sobre prazos e públicos das campanhas.Mais informações no link <https://www.gov.br/saude/pt-br/vacinacao>.",Informações Gerais,0,1,0,0,14.89,factual_correctness(mode=f1),0.93,ragas
Quais são os métodos utilizados pelo governo parac omunicar o início de novas vacinvações?,"O Ministério da Saúde utiliza diferentes métodos para comunicar o início de novas vacinações, incluindo:

Veiculação de informações em canais oficiais de TV e rádio
Publicações em redes sociais do Ministério da Saúde
Atualizações no portal gov.br/saude
Notificações proativas via WhatsApp para a população

Essas ações garantem que a população fique informada sobre os prazos e os públicos-alvo das campanhas de vacinação.

Se quiser saber mais detalhes sobre como receber essas notificações ou sobre o Programa Nacional de Imunizações, posso ajudar! Tem mais alguma dúvida?","O Ministério da Saúde utiliza canais oficiais como TV, rádio, redes sociais, o portal gov.br e notificações proativas via WhatsApp para informar sobre prazos e públicos das campanhas.Mais informações no link <https://www.gov.br/saude/pt-br/vacinacao>.",Informações Gerais,0,1,1,0,15.22,factual_correctness(mode=f1),0.93,ragas
Quais são os passos a seguir para registrar uma reação indesejada após receber a vacina contra a gripe?,"Para registrar uma reação indesejada após receber a vacina contra a gripe, siga estes passos:

Procure imediatamente a Unidade Básica de Saúde (UBS) onde foi vacinado e informe ao profissional de saúde sobre a reação apresentada.
O profissional de saúde fará o registro do caso no sistema oficial de vigilância epidemiológica do Ministério da Saúde.
O profissional também irá orientar sobre os cuidados necessários de acordo com o tipo de reação.

Se a reação for grave, como dificuldade para respirar, inchaço no rosto ou urticária generalizada, procure atendimento de emergência imediatamente.

Se precisar de mais informações sobre vacinas, reações ou sobre o Programa Farmácia Popular, posso ajudar! Deseja saber mais algum detalhe?","Se você tiver uma reação intensa após a vacina, informe imediatamente o profissional de saúde da unidade onde foi vacinado. Ele é responsável por registrar o caso no sistema oficial de vigilância e orienta sobre as medidas a serem adotadas.",Vacina influenza,0,1,0,0,15.44,factual_correctness(mode=f1),0.62,ragas
Quais são os passos a seguir se uma criança desenvolver febre depois de receber a vacina contra a gripe?,"Se uma criança apresentar febre após receber a vacina contra a gripe, o Ministério da Saúde orienta os seguintes cuidados:

Ofereça bastante líquido para a criança.
Evite agasalhá-la excessivamente.
Se a febre ultrapassar trinta e oito graus Celsius e causar desconforto, pode-se administrar um antitérmico adequado conforme o peso da criança, sempre seguindo orientação médica.
Caso a febre atinja trinta e nove vírgula cinco graus Celsius ou mais, ou persista por mais de dois dias, é fundamental procurar um médico para avaliação.

Se precisar de mais informações sobre reações vacinais, calendário vacinal ou sobre o Programa Farmácia Popular, posso ajudar! Gostaria de saber mais sobre algum desses temas?","Ofereça bastante líquido e não agasalhe demais a criança. Para febre acima de 38°C com desconforto, pode usar antitérmico conforme o peso. Se a febre passar de 39,5°C ou durar mais de 2 dias, leve ao médico.",Vacina influenza,0,1,0,0,16.52,factual_correctness(mode=f1),0.6,ragas
Quais são os passos para averiguar as vacinas recomendadas para a minha idade e consultar meu Cartão de Vacinas?,"Veja os passos para averiguar as vacinas recomendadas para sua idade e consultar seu Cartão de Vacinas, conforme orientações do Ministério da Saúde:

• Acesse o site oficial do Ministério da Saúde: gov.br/saude/pt-br e vá até o menu “Vacinação”. Lá você encontra o Calendário Nacional de Vacinação, separado por faixas etárias (criança, adolescente, jovem, adulto, idoso e gestante).

• Consulte o calendário correspondente à sua faixa etária para saber quais vacinas são recomendadas, doses e reforços.

• Compare as informações do calendário com o seu Cartão de Vacinas. Se notar alguma dose atrasada ou faltante, procure uma Unidade Básica de Saúde (UBS) levando documento de identificação e o cartão.

• Caso tenha perdido o Cartão de Vacinas ou não lembre das doses aplicadas, procure a UBS onde foi vacinado. Eles podem emitir uma segunda via ou resgatar seu histórico.

• Verifique se há opção de caderneta digital. O aplicativo “Meu SUS Digital” permite acompanhar suas vacinas e atualizações pelo celular.

• Sempre confira as versões mais recentes dos documentos e atualizações do calendário no site do Ministério da Saúde, pois podem ocorrer mudanças nas recomendações.

Se quiser saber detalhes sobre as vacinas específicas para sua faixa etária ou como acessar o aplicativo, posso te orientar. Gostaria de mais informações sobre algum desses passos?","Você pode consultar a equipe da sala de vacina em uma unidade de saúde do SUS mais próxima. Também, o  Ministério da Saúde disponibiliza o Calendário Nacional de Vacinação na internet, que informa quais vacinas devem ser tomadas em cada fase da vida. Acesse o link <https://www.gov.br/saude/pt-br/vacinacao>",Informações Gerais,0,1,0,0,18.76,factual_correctness(mode=f1),0.4,ragas
Quais são os pontos de distribuição da vacina pneumocócica 20-valente (conjugada)?,"A vacina pneumocócica vinte-valente (conjugada) está disponível gratuitamente no Sistema Único de Saúde (SUS) nas Unidades Básicas de Saúde (UBS) de todo o país, para o público recomendado pelo Ministério da Saúde.

Se precisar de informações sobre o público-alvo, calendário vacinal ou outras vacinas do Programa Nacional de Imunizações, posso ajudar! Deseja saber mais algum detalhe?",A vacina está disponível gratuitamente no Sistema Único de Saúde (SUS) nas Unidades Básicas de Saúde (UBS) de todo o país para o público recomendado. ,Vacina pneumocócica 20 -valente (conjugada) VPC20),0,1,0,0,13.72,factual_correctness(mode=f1),0.0,ragas
Quais são os pontos onde estão disponíveis farmácias com entrega de absorventes gratuitos?,"Você pode consultar os endereços das farmácias credenciadas ao Programa Farmácia Popular, que disponibilizam absorventes gratuitos, diretamente no painel oficial do Ministério da Saúde.

O painel permite pesquisar por região, estado, município e bairro, e a lista de farmácias ativas é atualizada diariamente.

Acesse o painel de endereços pelo link: https://infoms.saude.gov.br/extensions/SEIDIGI_DEMAS_PFPB_ENDERECOS/index.html

Se precisar de mais informações sobre outros benefícios do Programa Farmácia Popular ou sobre vacinação, estou à disposição para ajudar!",A lista é a mesma das farmácias credenciadas ao programa geral. Você pode conferir os endereços no link oficial.,Localização e Credenciamento de Farmácias,0,1,0,0,18.33,factual_correctness(mode=f1),0.29,ragas
Quais são os postos de vacinação disponíveis?,"Você pode verificar a Unidade Básica de Saúde (UBS) mais próxima de sua residência no site: https://meususdigital.saude.gov.br/publico/rede-saude.

Se precisar de mais informações sobre vacinas, reações, calendário vacinal ou sobre o Programa Farmácia Popular, estou à disposição para ajudar!","Procure uma sala de vacina na unidade de saúde do SUS mais próxima.
Recomenda-se levar o Cartão de Vacinas, se tiver. Para saber quais vacinas tomar ou localizar a unidade mais próxima, você pode consultar o Meu SUS Digital, que é o aplicativo oficial do Ministério da Saúde, ou a Secretaria de Saúde do seu município. Nos links <https://meususdigital.saude.gov.br/login>; <https://www.gov.br/saude/pt-br/vacinacao>.",Informações Gerais,0,1,0,0,10.23,factual_correctness(mode=f1),0.4,ragas
Quais são os procedimentos adotados para manter a integridade da vacina da gripe do local de fabricação até sua aplicação?,"Para garantir a integridade da vacina da gripe desde o local de fabricação até a aplicação, são adotados os seguintes procedimentos:

A vacina é mantida em uma faixa de temperatura entre dois e oito graus Celsius durante todo o transporte e armazenamento. Esse processo é chamado de cadeia de frio.
As Unidades Básicas de Saúde (UBS) monitoram constantemente a temperatura dos equipamentos de armazenamento.
Se houver qualquer problema na conservação, a vacina não deve ser aplicada para garantir a segurança e a eficácia.

Se quiser saber mais detalhes sobre o controle de qualidade das vacinas ou sobre o Programa Nacional de Imunizações do Ministério da Saúde, posso ajudar! Tem mais alguma dúvida?","A vacina precisa ser mantida entre 2°C e 8°C desde a fábrica até a aplicação — isso é chamado de cadeia de frio. A unidade de saúde monitora a temperatura constantemente. Se houver problema na conservação, a vacina não é aplicada.",Vacina influenza,0,1,0,0,14.56,factual_correctness(mode=f1),0.89,ragas
Quais são os propósitos da aplicação da vacina contra o vírus sincicial respiratório?,"A vacina contra o vírus sincicial respiratório (VSR) tem como principais propósitos:

Prevenir as formas graves de doenças do trato respiratório inferior causadas pelo VSR, especialmente em crianças menores de seis meses de idade, por meio da vacinação de gestantes.
Reduzir a morbidade e mortalidade infantil associadas a bronquiolite e pneumonia provocadas pelo VSR.

Se quiser saber mais sobre o funcionamento da vacina, grupos prioritários ou outras informações sobre o Programa Nacional de Imunizações do Ministério da Saúde, posso ajudar! Tem mais alguma dúvida?","O objetivo principal é prevenir as formas graves de doença do trato respiratório inferior associados ao VSR
em crianças menores de 6 meses de idade mediante a vacinação de gestantes.",Vacina vírus sincicial respiratório (VSR),0,1,0,0,13.52,factual_correctness(mode=f1),0.75,ragas
